DATAFLOW,FREQ: Frequency,TIME_PERIOD: Time,GEO_PICT: Pacific Island Countries and territories,INDICATOR: Indicator,RANGE: Range,OBS_VALUE,UNIT_MEASURE: Unit of measure,UNIT_MULT: Unit multiplier,OBS_STATUS: Observation Status,DATA_SOURCE: Data source,OBS_COMMENT: Comment
SPC:DF_POP_COAST(2.0),A: Annual,2013,MH: Marshall Islands,COASTALPOPRF: Coastal population in relative frequency,1KM: 1km from coasts,100,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A: Annual,2014,MH: Marshall Islands,COASTALPOPRF: Coastal population in relative frequency,1KM: 1km from coasts,100,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A: Annual,2015,MH: Marshall Islands,COASTALPOPRF: Coastal population in relative frequency,1KM: 1km from coasts,100,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A: Annual,2016,MH: Marshall Islands,COASTALPOPRF: Coastal population in relative frequency,1KM: 1km from coasts,100,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A: Annual,2017,MH: Marshall Islands,COASTALPOPRF: Coastal population in relative frequency,1KM: 1km from coasts,100,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A: Annual,2018,MH: Marshall Islands,COASTALPOPRF: Coastal population in relative frequency,1KM: 1km from coasts,100,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A: Annual,2019,MH: Marshall Islands,COASTALPOPRF: Coastal population in relative frequency,1KM: 1km from coasts,100,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A: Annual,2020,MH: Marshall Islands,COASTALPOPRF: Coastal population in relative frequency,1KM: 1km from coasts,100,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A: Annual,2021,MH: Marshall Islands,COASTALPOPRF: Coastal population in relative frequency,1KM: 1km from coasts,100,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A: Annual,2010,MH: Marshall Islands,COASTALPOPAF: Coastal population in absolute frequency,1KM: 1km from coasts,52400,N: units,,E: Estimated value,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A: Annual,2011,MH: Marshall Islands,COASTALPOPAF: Coastal population in absolute frequency,1KM: 1km from coasts,53729,N: units,,E: Estimated value,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A: Annual,2012,MH: Marshall Islands,COASTALPOPAF: Coastal population in absolute frequency,1KM: 1km from coasts,53989,N: units,,E: Estimated value,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A: Annual,2013,MH: Marshall Islands,COASTALPOPAF: Coastal population in absolute frequency,1KM: 1km from coasts,54202,N: units,,E: Estimated value,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A: Annual,2014,MH: Marshall Islands,COASTALPOPAF: Coastal population in absolute frequency,1KM: 1km from coasts,54375,N: units,,E: Estimated value,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A: Annual,2015,MH: Marshall Islands,COASTALPOPAF: Coastal population in absolute frequency,1KM: 1km from coasts,54499,N: units,,E: Estimated value,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A: Annual,2016,MH: Marshall Islands,COASTALPOPAF: Coastal population in absolute frequency,1KM: 1km from coasts,54584,N: units,,E: Estimated value,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A: Annual,2017,MH: Marshall Islands,COASTALPOPAF: Coastal population in absolute frequency,1KM: 1km from coasts,54630,N: units,,E: Estimated value,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A: Annual,2018,MH: Marshall Islands,COASTALPOPAF: Coastal population in absolute frequency,1KM: 1km from coasts,54645,N: units,,E: Estimated value,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A: Annual,2019,MH: Marshall Islands,COASTALPOPAF: Coastal population in absolute frequency,1KM: 1km from coasts,54632,N: units,,E: Estimated value,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A: Annual,2020,MH: Marshall Islands,COASTALPOPAF: Coastal population in absolute frequency,1KM: 1km from coasts,54590,N: units,,E: Estimated value,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A: Annual,2021,MH: Marshall Islands,COASTALPOPAF: Coastal population in absolute frequency,1KM: 1km from coasts,54516,N: units,,E: Estimated value,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A: Annual,2010,FJ: Fiji,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,784320,N: units,,E: Estimated value,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2011,FJ: Fiji,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,787330,N: units,,E: Estimated value,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2012,FJ: Fiji,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,790339,N: units,,E: Estimated value,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2013,FJ: Fiji,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,793440,N: units,,E: Estimated value,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2014,FJ: Fiji,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,796450,N: units,,E: Estimated value,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2015,FJ: Fiji,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,799459,N: units,,E: Estimated value,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2016,FJ: Fiji,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,802469,N: units,,E: Estimated value,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2017,FJ: Fiji,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,805542,N: units,,E: Estimated value,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2018,FJ: Fiji,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,809303,N: units,,E: Estimated value,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2019,FJ: Fiji,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,812862,N: units,,E: Estimated value,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2020,FJ: Fiji,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,816204,N: units,,E: Estimated value,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2021,FJ: Fiji,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,819343,N: units,,E: Estimated value,,Percentage of coastal population based on 2007 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2010,MH: Marshall Islands,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,52400,N: units,,E: Estimated value,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A: Annual,2011,MH: Marshall Islands,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,53729,N: units,,E: Estimated value,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A: Annual,2012,MH: Marshall Islands,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,53989,N: units,,E: Estimated value,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A: Annual,2013,MH: Marshall Islands,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,54202,N: units,,E: Estimated value,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A: Annual,2014,MH: Marshall Islands,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,54375,N: units,,E: Estimated value,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A: Annual,2015,MH: Marshall Islands,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,54499,N: units,,E: Estimated value,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A: Annual,2016,MH: Marshall Islands,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,54584,N: units,,E: Estimated value,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A: Annual,2017,MH: Marshall Islands,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,54630,N: units,,E: Estimated value,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A: Annual,2018,MH: Marshall Islands,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,54645,N: units,,E: Estimated value,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A: Annual,2019,MH: Marshall Islands,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,54632,N: units,,E: Estimated value,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A: Annual,2020,MH: Marshall Islands,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,54590,N: units,,E: Estimated value,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A: Annual,2021,MH: Marshall Islands,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,54516,N: units,,E: Estimated value,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A: Annual,2010,VU: Vanuatu,COASTALPOPRF: Coastal population in relative frequency,10KM: 10km from coasts,99,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2009 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2011,VU: Vanuatu,COASTALPOPRF: Coastal population in relative frequency,10KM: 10km from coasts,99,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2009 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2012,VU: Vanuatu,COASTALPOPRF: Coastal population in relative frequency,10KM: 10km from coasts,99,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2009 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2013,VU: Vanuatu,COASTALPOPRF: Coastal population in relative frequency,10KM: 10km from coasts,99,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2009 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2014,VU: Vanuatu,COASTALPOPRF: Coastal population in relative frequency,10KM: 10km from coasts,99,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2009 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2015,VU: Vanuatu,COASTALPOPRF: Coastal population in relative frequency,10KM: 10km from coasts,99,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2009 census. GPS Houshold locations without population data + apportioned population numbers from census.
